Target,ids,date,flag,user,text
4,1827689021,Sun May 17 11:14:25 PDT 2009,NO_QUERY,bellasmom06,whats your favorite ice cream flavor? me- Ben N Jerrys choc. Fudge Brownie 
0,2328001209,Thu Jun 25 09:02:57 PDT 2009,NO_QUERY,minisnare11,@darthnaida poor you  just chekin u comin saturday? dont forget to bring ur pjs and a good movie!
0,1966624888,Fri May 29 18:06:19 PDT 2009,NO_QUERY,Jasperblu,"@FabGirl I'll take hermit crab, but tiny? I haven't been tiny since 10th grade. Sigh. I miss my 28&quot; waist. "
4,1677411032,Sat May 02 01:56:30 PDT 2009,NO_QUERY,finickymia,@KingLomo that's a lot of pictures 
4,1564688833,Mon Apr 20 04:33:38 PDT 2009,NO_QUERY,sablegrey,Starting another day - no sleep but that's okay.  Will be working on my site today I think.  
4,1469902086,Tue Apr 07 07:45:29 PDT 2009,NO_QUERY,InTheNueve,"Me and teabaggs dogs, 'bailey and zola' just popped some douches ball... Lol man there so rad... "
4,1834604107,Mon May 18 03:33:53 PDT 2009,NO_QUERY,pixtrix,@4togsblog fantastic project that - going to sign up!  Think I need a proper challenge  xxx
4,1686428563,Sun May 03 05:23:34 PDT 2009,NO_QUERY,XKirstyxo,"@Galiiit yeahhh, yr 12 for me next yr  haha, it'd look really cool"
0,2045907425,Fri Jun 05 11:24:51 PDT 2009,NO_QUERY,thabeautifulme,has a horrible headache!!! 
4,1687627670,Sun May 03 09:11:20 PDT 2009,NO_QUERY,CumpsD,"Cleaned up Facebook, lots of junk piled up since I joined in 2007. Simple profile again now "
0,2296836709,Tue Jun 23 09:40:44 PDT 2009,NO_QUERY,vsaunders07,overslept...  geting ready super fast and heading to the pool to layout before work!
0,2244917606,Fri Jun 19 15:23:58 PDT 2009,NO_QUERY,Kia500,@Lloyd_YG  please talk 2 me  im so like ur biggest fan.
0,1982744434,Sun May 31 11:49:02 PDT 2009,NO_QUERY,ohmyyjess,I have too study really hard for exams  &amp; I have a big project due in two days.. UGH!
0,1962515004,Fri May 29 11:09:50 PDT 2009,NO_QUERY,sophelan,I'm not putting anything 
0,2054409683,Sat Jun 06 07:17:23 PDT 2009,NO_QUERY,Joykuh,Everything seems to be fine for my summerjob. If only I could say the same about school..  I don't think I'm gonna pass..
4,1556665554,Sat Apr 18 23:47:10 PDT 2009,NO_QUERY,jgarcia321,is playing cranium wow...him &amp; jesse are on a roll. 3 winss &amp; counting!!  **
0,2233298296,Thu Jun 18 21:08:38 PDT 2009,NO_QUERY,iheartny876,@FDerron I just realized I'm not following u anymore  
0,2236423869,Fri Jun 19 03:40:20 PDT 2009,NO_QUERY,iemcanadian,@neekbreek i hate that for you  i hope you feel better
0,2192557910,Tue Jun 16 07:12:50 PDT 2009,NO_QUERY,rmindler,"If my calculations are correct , I'm late ...!  "
4,1833515930,Sun May 17 23:32:14 PDT 2009,NO_QUERY,simontay78,"@saritaonline well, now I am in office now so I guess I will watch it later "
4,1573195381,Tue Apr 21 00:06:15 PDT 2009,NO_QUERY,activistchica,@MabelleK on congrats. i luv being an auntie!!  i got 5 of them (3 nieces/2nephews)
4,1880362533,Fri May 22 00:58:40 PDT 2009,NO_QUERY,Karen230683,@Jennifalconer well it's fab well done you! That wasn't meant to sound patronizing 
4,1754626875,Sun May 10 06:53:40 PDT 2009,NO_QUERY,justinbellinger,@Scamtypes how can someone reply if you're not seeing replies? :p 
0,2248388203,Fri Jun 19 20:32:40 PDT 2009,NO_QUERY,OhCurt,"@anakin1814 If I don't, who will? "
4,1468758544,Tue Apr 07 03:34:38 PDT 2009,NO_QUERY,REGGAENEWSde,Concert in the Web ! ! ! LIVE  ... Martin Jondo Konzert Live stream! 07.4.2009 - at 9 pm @ http://www.reggaenews.de Jeeehhhaaaaa ! NICE 
0,2179899356,Mon Jun 15 09:44:13 PDT 2009,NO_QUERY,simplysophie727,I'm kinda wanting wtcc to notice i exist 
0,2202562748,Tue Jun 16 22:00:47 PDT 2009,NO_QUERY,shortandcute1,Don't make me go.   
0,1753887150,Sun May 10 03:58:08 PDT 2009,NO_QUERY,GlastoWatch,I sometimes curse the fact that I have a 24Hr M&amp;S food shop 100m from my door. Resisting temptation at 4am isn't one of my strong ponts 
0,2002617666,Tue Jun 02 04:43:20 PDT 2009,NO_QUERY,kamelka,there were 3 slovaks on the plane that got lost  http://is.gd/Mcel
0,2229794153,Thu Jun 18 16:12:57 PDT 2009,NO_QUERY,franserraga,@jbean18x19 aw poopsies  but i love you and im kidnapping you soon!
0,2011697563,Tue Jun 02 19:25:40 PDT 2009,NO_QUERY,sunkistcami,Aww. this guy is holding on to the truck as they drive it away...   
0,2179867797,Mon Jun 15 09:41:36 PDT 2009,NO_QUERY,caffeinator,@meeshly me am already broke 
0,1791600658,Wed May 13 20:34:45 PDT 2009,NO_QUERY,cands82,I wanna hear I need love by ll cool j because I need love 
0,1983199306,Sun May 31 12:41:47 PDT 2009,NO_QUERY,gotmelikenobody,@imalexevans  i hope she's okay. all the best to her.
0,1967012045,Fri May 29 18:48:46 PDT 2009,NO_QUERY,rachelalonso,@bubbletoes928 @kevindlv I'm sick too! 
0,2302592373,Tue Jun 23 17:01:32 PDT 2009,NO_QUERY,andyrob00,@marymaygirl yes - that is a problem  
0,2182697383,Mon Jun 15 13:30:57 PDT 2009,NO_QUERY,TroyJMorris,"Busted watching Monk  Nothing said, but I saw the eyes look down. I know you know."
0,2242595995,Fri Jun 19 12:23:19 PDT 2009,NO_QUERY,koolerbeans,@arz_bayani ay nako alam ko..  hahahhaa i officially have a sleeping problem.
0,2071293184,Sun Jun 07 19:09:29 PDT 2009,NO_QUERY,soniajonasculle,is time to bath haha tomorrow school  i hate that only 9 days yeah ok see u latter twitters i going to take a fantastic bath
0,2070583099,Sun Jun 07 17:57:16 PDT 2009,NO_QUERY,Ash8604,Damn it it never fails i cry at the end of La Bamba!! 
0,2052350880,Sat Jun 06 00:26:20 PDT 2009,NO_QUERY,bitches_hate_me,off 2 bed..gonna chug some bottled water n pray i dont wake up with a hangover tomorrow as I have work in the morning 
0,2244241761,Fri Jun 19 14:29:25 PDT 2009,NO_QUERY,Luke1972,Camping! Yay. Site we're at has no BBQ policy.  so can't cook the ribs i brought. Feel knackered now
0,1990410789,Mon Jun 01 04:47:51 PDT 2009,NO_QUERY,shirlyhardjono,why am i having problems from this area of life 
4,1553773447,Sat Apr 18 15:10:21 PDT 2009,NO_QUERY,krapposelli,"@Irish1974 Sure.  Be right there.  I am a half-ass duster and swifferer, ya know.  Still want me to come over?  "
4,1881993413,Fri May 22 06:00:49 PDT 2009,NO_QUERY,ckmunson,@digitalshawn Thanks Shawn.  Its hard at times to get a picture when they are both looking in the same direction. LOL
0,2011410981,Tue Jun 02 18:58:58 PDT 2009,NO_QUERY,blackipino,last two days of school....   but i get to visit him over the summer!!! gonna miss d per.
0,1573005965,Mon Apr 20 23:21:05 PDT 2009,NO_QUERY,mammadawg,@wonkwonk WHOA. What an awful dream!    Whaddaya make of it??
0,1989834997,Mon Jun 01 02:58:52 PDT 2009,NO_QUERY,courtney_anne18,blehh my head is kiiilllliiiing me 
4,1677700717,Sat May 02 03:30:48 PDT 2009,NO_QUERY,douginhonolulu,@WatariGoro Na. I'd stay up if I were you. Then maybe you start sporting a deluded shirt B4 you know it. We will need that twitpiced. 
0,1794866403,Thu May 14 06:42:55 PDT 2009,NO_QUERY,xosmileyface,@ryanhanrahan TOTALLY DISagree. i LOVE danny gokey 
0,2265056404,Sun Jun 21 05:40:30 PDT 2009,NO_QUERY,maskingtapes,somethings just dont change. i still suck at sewing pants. 
0,1970586954,Sat May 30 04:27:44 PDT 2009,NO_QUERY,laubow_,"@MegsEggs bad times, very bad times "
4,1755282647,Sun May 10 08:44:18 PDT 2009,NO_QUERY,MrRyanDee,Wishing all the moms a Happy Mother's Day.  Everyone show their mom some love. It's not every day that you'll be birthed by someone. 
0,2014091013,Wed Jun 03 00:25:59 PDT 2009,NO_QUERY,Mistiiii,@robertbland apparently the plane was hit by lightening when passing through a storm 
0,1993783937,Mon Jun 01 10:55:35 PDT 2009,NO_QUERY,DeliverImHungry,"Ahh back in Sheboygan! Dodged a barrel, 3 sheets of plywood &amp; a tire! Couldn't dodge Dodger win though  It was an ugly game but gr8 time!"
4,1824524212,Sun May 17 01:45:22 PDT 2009,NO_QUERY,arenz,"@rlm22b surprisingly, not nearly as bad as i had imagined. i've learned soo much, and i'm only half way. let me know if you want a copy "
0,2252025774,Sat Jun 20 05:15:17 PDT 2009,NO_QUERY,stephenwerner,@waynealgoafm damn I miss u too  when u coming!! Or why don't we meet in Durbs one wend?
0,1793051434,Thu May 14 01:11:14 PDT 2009,NO_QUERY,iKasperr,@kimloves i knew I should have said attic instead of basement when my parents offered. 
0,2000413902,Mon Jun 01 22:03:49 PDT 2009,NO_QUERY,sharontang82,@JENNIFERYUEN I don't think I've ever had Baskin Robbins 
4,1554138530,Sat Apr 18 16:10:26 PDT 2009,NO_QUERY,emmanaisby,It's funny how easily coursework tires me out. I've done about a page and I'm exhausted! Oh my poor grazed ipod... Nan night  x
0,1985418131,Sun May 31 17:03:53 PDT 2009,NO_QUERY,JOcchi05,I hear robert pattinson is not going to be on red carpet 2day.   (via @marcmalkin) @Twilight_info
0,1881976663,Fri May 22 05:58:51 PDT 2009,NO_QUERY,astyles101,ughh on vacation but appt. @ 8 am  shower time lets go!
0,2324604140,Thu Jun 25 03:34:57 PDT 2009,NO_QUERY,rachborntorun,Had such a bad dream  glad to wake up
0,2286348929,Mon Jun 22 16:19:31 PDT 2009,NO_QUERY,Izzymyster,Im starting to feel really tired  This line has moved up lol one person and that person is still busy. This is gonna take forever. 
0,2190093113,Tue Jun 16 01:44:53 PDT 2009,NO_QUERY,judez_xo,"@XGraceStAcKX we don't live near each other  im going down the coast on thursday though,if im free thurs night we should go ^-^"
0,2234171301,Thu Jun 18 22:33:27 PDT 2009,NO_QUERY,liiizeth,"I, Like a toddler fight sleep to the death. Usually, sleep wins "
4,1932859263,Tue May 26 22:23:19 PDT 2009,NO_QUERY,hannah_crum,just got an iPhone!  so much fun!!  
0,1990475888,Mon Jun 01 04:58:25 PDT 2009,NO_QUERY,Zoesometimes,@kieranwelch they didn't call me cute either... *dies* my life is blegh. 
0,2062767536,Sun Jun 07 00:13:57 PDT 2009,NO_QUERY,makiwi,"@nekonoai not sure why...it's on T*pepad and so i have little control over how things work, unlike my other sites "
0,1956802006,Thu May 28 22:43:38 PDT 2009,NO_QUERY,HescaJoubert,had a nightmare about my dissertation's results... urgh 
0,2245420278,Fri Jun 19 16:06:25 PDT 2009,NO_QUERY,iesheaffer,"Off to my first real workout... Wish me luck, I'm nervous! "
0,2069097801,Sun Jun 07 15:15:27 PDT 2009,NO_QUERY,kornuts,@Dark_vanity oh sad!  sorry you can't make it!
0,2177233938,Mon Jun 15 05:43:29 PDT 2009,NO_QUERY,SteveGodbold,Looking for the replacement for the obsolete BuildData class... MSDN is no help 
0,2065332089,Sun Jun 07 08:22:37 PDT 2009,NO_QUERY,col_erin,- over snoozed and missed the tatas walk. Crap! 
4,1824156537,Sun May 17 00:15:04 PDT 2009,NO_QUERY,JasonMutter,about to watch the oc season 3 finale     but oh noez seth is in the trubblez 0.0
0,2063400983,Sun Jun 07 02:30:36 PDT 2009,NO_QUERY,tonileigh85,just joined and havent got a clue 
0,2045939861,Fri Jun 05 11:27:43 PDT 2009,NO_QUERY,arjungunda,@ neo_kryptik get-together = ?... if yes then &quot;when n where?&quot; if no then &quot;  &quot;
0,1972325289,Sat May 30 09:00:49 PDT 2009,NO_QUERY,Lewislewisj,I'm seriously having one of those days where I don't know what to do when to do it or what 
0,2236739630,Fri Jun 19 04:25:40 PDT 2009,NO_QUERY,ashhey,I'm not goin anywhere near the apple store today because I might just cry! Damn I have to walk past it to get to supermarket 
4,1834270107,Mon May 18 02:17:05 PDT 2009,NO_QUERY,xxxSupermodel,@StevieJ102 it's nice weather for sitting out 
0,2240177157,Fri Jun 19 09:25:57 PDT 2009,NO_QUERY,tazochai,iPhone was locked for 3.0 
0,2065761348,Sun Jun 07 09:14:17 PDT 2009,NO_QUERY,KellyKrugman,Fucking Chi's. My straightner's broken 
0,1563640807,Sun Apr 19 23:38:03 PDT 2009,NO_QUERY,xXxweNdOixXx,GOODBYE long hair.. 
0,2062660643,Sat Jun 06 23:54:08 PDT 2009,NO_QUERY,Wendywitwoo,I am awake.... which is a good thing.... it's too early and my head hurts  not good
0,1881909491,Fri May 22 05:50:08 PDT 2009,NO_QUERY,lolaajayi,A bit bummed this morning....i dont get guys! I give up on the male species 
0,1691775913,Sun May 03 18:35:04 PDT 2009,NO_QUERY,Rin0113,@Demi_Lynn i ended up ordering it for Escape2TheStars. she's still holding my pinkfloyd piggy ransom. 
4,1559676967,Sun Apr 19 11:45:58 PDT 2009,NO_QUERY,SunshineBoat,@yourimpact You're very welcome!  He's my go-to guy for all things techie! The man is a genius! 
4,1834253743,Mon May 18 02:13:21 PDT 2009,NO_QUERY,terakopian,@gtvone My little dishwasher is the best thing in my kitchen! This week sees Final Cut training and the final picture in the project 
4,1680204818,Sat May 02 11:08:33 PDT 2009,NO_QUERY,LanaWright,"http://twitpic.com/4f1mo I've made my decision, its gonna b a lukas/albarado year - FLYING PRIVATE baby! "
0,1693509157,Sun May 03 22:46:55 PDT 2009,NO_QUERY,joshualabonte,"Burnt bad, Great Time though :-D Work tomorrow "
0,2188762248,Mon Jun 15 22:30:46 PDT 2009,NO_QUERY,madeinbrooklyn_,Wishes organic chemistry didn't effin exist ! 
0,2014461776,Wed Jun 03 01:36:32 PDT 2009,NO_QUERY,coffeee_swirl,is so sunburnt 
4,1572983652,Mon Apr 20 23:15:50 PDT 2009,NO_QUERY,TribalSeth,Playing Call of DUTY!!! Yayurrr 
0,1975771611,Sat May 30 15:52:06 PDT 2009,NO_QUERY,Spunk91,@HeyErnie lame lol  ha ha ha j leno is leaving from the tonight show  anyways guess wat
0,2261558296,Sat Jun 20 20:58:51 PDT 2009,NO_QUERY,bellanessa,i wanna go to new york already 
0,2236096591,Fri Jun 19 02:50:46 PDT 2009,NO_QUERY,anisharaghu,is it not enough that i bought the cd on yoga .... do i really have to do it everyday.... 
0,2069337380,Sun Jun 07 15:41:33 PDT 2009,NO_QUERY,gillyheartsyou,"Sad day. Photographer is sick, so family photos are cancelled for now  And we cleaned up so pretty."
0,1990761291,Mon Jun 01 05:40:53 PDT 2009,NO_QUERY,arsyan,on my way home now in d lrt headin taman melati. wish i could roam around but i cantttt 
4,1573293483,Tue Apr 21 00:31:14 PDT 2009,NO_QUERY,cosimo179,Almost done with packing... Leaving for Seoul in a couple of hours 
0,1974967358,Sat May 30 14:10:16 PDT 2009,NO_QUERY,Flor_de_luna,hey ladies how you doing ??? still no play time yet  lmao booooo
4,1693509744,Sun May 03 22:47:02 PDT 2009,NO_QUERY,AnaMenudo,@annamack23 hi anna!  have a great week and dont work too much. xoxo. AnaMenudo... 
0,2323159834,Thu Jun 25 00:02:05 PDT 2009,NO_QUERY,zefdee,@meyuy oh yes im bloody alone here. hate it! specially when im wearing this mini dress. Huh 
0,1822897553,Sat May 16 20:38:30 PDT 2009,NO_QUERY,Shaniscool,"Watching SNL!!! I'm sad it's the season finale    Bill Hader and Andy Samberg are the shizzzz. Plus, Will Farrel and Green Day, Cha Ching!"
4,1833422754,Sun May 17 23:14:15 PDT 2009,NO_QUERY,StephensBomb,shaving.... 
0,1990036849,Mon Jun 01 03:40:10 PDT 2009,NO_QUERY,Shmemily14,i hate my life!! i just feel like crying  i need someone to just come and make me feel so much happier then what i am rite now 
0,2238181633,Fri Jun 19 06:56:11 PDT 2009,NO_QUERY,pinksugacupcake,@MollyJ87 no plans. also the sexy man is a wish. Most people are at work now. I will have to get my own blueberry pancakes.  boooo!
0,1998767235,Mon Jun 01 19:05:29 PDT 2009,NO_QUERY,tennischic731,sister was just admitted to the hospital...waiting to hear how bad it is 
0,2249816714,Fri Jun 19 23:04:54 PDT 2009,NO_QUERY,PerryNunley,@tamij Maybe he sacrificed himself for UR freedom.    *sniff*  #hhrs
4,1835095811,Mon May 18 05:07:31 PDT 2009,NO_QUERY,notanothersong,@Tom_iz_me longest shift of your life??? really??? and I want an iPhone too 
0,1693782699,Sun May 03 23:45:48 PDT 2009,NO_QUERY,Lillylilly,tired afetr a 13hr night shift 
0,1468849072,Tue Apr 07 04:03:06 PDT 2009,NO_QUERY,KellyKB,"Kelly Good morning fellow tweets, there is allot of spamers on here.  but thats ok, I'll just get rid of them. http://ff.im/1Y9yn"
0,2215889238,Wed Jun 17 18:45:04 PDT 2009,NO_QUERY,imelt,I think... I need to cut sugar out of my diet considering my mom is diabetic. I keep hearing amputation horror stories. 
4,1823511281,Sat May 16 22:10:06 PDT 2009,NO_QUERY,FoCUSED89,@Tyrese4ReaL because your sexy I'm not gonna hold it on you 
0,1976243349,Sat May 30 16:54:06 PDT 2009,NO_QUERY,LJM32,My birthday is Monday and I am having a terrible weekend!!  
0,1833668074,Mon May 18 00:02:37 PDT 2009,NO_QUERY,TSG1899FAN,"I feel I should have stayed longer, however when the nurse looked at me I just wanted out. That wasn't a real &quot;husbandry&quot; thing of me "
0,2002625827,Tue Jun 02 04:44:41 PDT 2009,NO_QUERY,vzofficial,I just cut my finger with a knife! It hurts! 
0,2012825526,Tue Jun 02 21:21:42 PDT 2009,NO_QUERY,jakej78,"@66Keelan61 Well I usually do that too, except she just made fun of me  hmm..."
0,2069315834,Sun Jun 07 15:39:14 PDT 2009,NO_QUERY,Gina2486,time for work 
4,1827220313,Sun May 17 10:14:53 PDT 2009,NO_QUERY,julZsince1990,@BritneySpears and @LadyGaGa are following me  Yeaaah &lt;3
4,1675826492,Fri May 01 20:25:19 PDT 2009,NO_QUERY,samanthaoxox,Soo tired but goingg to jazminss housee. Excitedd my lifess prettyy sweet 
0,2006642407,Tue Jun 02 11:28:07 PDT 2009,NO_QUERY,Kelsey_Burd,she can't...boo...I don't wanna go alone 
0,2229368181,Thu Jun 18 15:38:09 PDT 2009,NO_QUERY,bekitaylor,i feel so sick  the gym is going to make it worse im sure maybe ill skip seeing how i want to projectile vomit all over.
0,2054855381,Sat Jun 06 08:13:06 PDT 2009,NO_QUERY,amy4669,@dagolion It choked TweetDeck all up yesterday... &amp; then my alcohol intake didn't help either...     So I took a much needed TweetBreak!!
0,1824857542,Sun May 17 03:14:55 PDT 2009,NO_QUERY,janaspyjamas,@Stephdefying awww dude u gonna pull an all nighter?  that sucks dont tire yourself over english! VALUE YOUR SLEEP
4,1563813566,Mon Apr 20 00:23:09 PDT 2009,NO_QUERY,heather_daphne,finally finished! tired. phone then sleep! night twitter 
0,2284536782,Mon Jun 22 14:00:16 PDT 2009,NO_QUERY,thattimeyoufell,My right earbud just died  No sound comes out. The song i was listening to at the time: Totally Fucked 
0,2184496570,Mon Jun 15 15:59:54 PDT 2009,NO_QUERY,golfinjoe04,rained out in the golf tourny! 
0,2247183785,Fri Jun 19 18:42:55 PDT 2009,NO_QUERY,Bennytrus,@emilyjester i hate that tooo!!!! 
0,2010179843,Tue Jun 02 16:56:54 PDT 2009,NO_QUERY,raliii,I dnt wannt my mommmy to leave 
0,2181619714,Mon Jun 15 12:04:24 PDT 2009,NO_QUERY,TeamDaveDays,no one is on twitter much today 
0,2215373551,Wed Jun 17 18:03:09 PDT 2009,NO_QUERY,jmahn13,damn I'm sucking today at these contracts questions   If they weren't so inanely stupid and unrealistic maybe I would do better!
0,1966809996,Fri May 29 18:26:28 PDT 2009,NO_QUERY,Melyxoxo,Ow!  my side hurts. 
0,2202904008,Tue Jun 16 22:38:07 PDT 2009,NO_QUERY,cherisse_marie,"tired, exhausted...excited? all at once! BAAHHHH cant sleep right meow. "
0,2191755091,Tue Jun 16 05:54:40 PDT 2009,NO_QUERY,5DollarDinners,But before we go...a LESS THAN Stellar week of shopping for me    http://bit.ly/pwDga
